symbol,indicator,period,usd_value
SOYBEAN,PSOYB,2014-M09,368.84988275
SOYBEAN,PSOYB,2014-M10,354.4409130652174
SOYBEAN,PSOYB,2014-M11,379.3448596184211
SOYBEAN,PSOYB,2014-M12,378.781617375
SOYBEAN,PSOYB,2015-M01,367.49211555
SOYBEAN,PSOYB,2015-M02,364.7392388684211
SOYBEAN,PSOYB,2015-M03,359.5955603863636
SOYBEAN,PSOYB,2015-M04,356.92567725
SOYBEAN,PSOYB,2015-M05,351.94953045
SOYBEAN,PSOYB,2015-M06,354.8230548068182
SOYBEAN,PSOYB,2015-M07,372.3472944545455
SOYBEAN,PSOYB,2015-M08,347.02237525
SOYBEAN,PSOYB,2015-M09,323.554524
SOYBEAN,PSOYB,2015-M10,327.4197703636364
SOYBEAN,PSOYB,2015-M11,319.0822908
SOYBEAN,PSOYB,2015-M12,323.3153320568182
SOYBEAN,PSOYB,2016-M01,323.2043537763158
SOYBEAN,PSOYB,2016-M02,320.12948625
SOYBEAN,PSOYB,2016-M03,326.9354215909091
SOYBEAN,PSOYB,2016-M04,353.80246275
SOYBEAN,PSOYB,2016-M05,388.5121365
SOYBEAN,PSOYB,2016-M06,421.2289417159091
SOYBEAN,PSOYB,2016-M07,390.4018125
SOYBEAN,PSOYB,2016-M08,370.3165877934783
SOYBEAN,PSOYB,2016-M09,355.90210275
SOYBEAN,PSOYB,2016-M10,358.38667675
SOYBEAN,PSOYB,2016-M11,368.3730895
SOYBEAN,PSOYB,2016-M12,375.28877875
SOYBEAN,PSOYB,2017-M01,379.589978775
SOYBEAN,PSOYB,2017-M02,380.8726239868421
SOYBEAN,PSOYB,2017-M03,366.095056173913
SOYBEAN,PSOYB,2017-M04,347.8613103552632
SOYBEAN,PSOYB,2017-M05,350.1799872613636
SOYBEAN,PSOYB,2017-M06,339.7289098636364
SOYBEAN,PSOYB,2017-M07,365.4528402
SOYBEAN,PSOYB,2017-M08,345.4107494021739
SOYBEAN,PSOYB,2017-M09,353.86020285
SOYBEAN,PSOYB,2017-M10,358.2761275227273
SOYBEAN,PSOYB,2017-M11,361.4092835
SOYBEAN,PSOYB,2017-M12,357.1533569625
SOYBEAN,PSOYB,2018-M01,356.868812
SOYBEAN,PSOYB,2018-M02,371.2322374342105
SOYBEAN,PSOYB,2018-M03,381.89389625
SOYBEAN,PSOYB,2018-M04,381.2683785
SOYBEAN,PSOYB,2018-M05,374.8483713068182
SOYBEAN,PSOYB,2018-M06,339.9579615
SOYBEAN,PSOYB,2018-M07,312.56203375
SOYBEAN,PSOYB,2018-M08,316.6588041521739
SOYBEAN,PSOYB,2018-M09,306.4327886052632
SOYBEAN,PSOYB,2018-M10,315.8520403043478
SOYBEAN,PSOYB,2018-M11,322.28161725
SOYBEAN,PSOYB,2018-M12,330.482023725
SOYBEAN,PSOYB,2019-M01,333.77714625
SOYBEAN,PSOYB,2019-M02,334.5030415263158
SOYBEAN,PSOYB,2019-M03,329.23667475
SOYBEAN,PSOYB,2019-M04,324.254404
SOYBEAN,PSOYB,2019-M05,305.3109190568182
SOYBEAN,PSOYB,2019-M06,326.6147493
SOYBEAN,PSOYB,2019-M07,325.4698490113636
SOYBEAN,PSOYB,2019-M08,314.6262820909091
SOYBEAN,PSOYB,2019-M09,322.453525275
SOYBEAN,PSOYB,2019-M10,339.8712372391304
SOYBEAN,PSOYB,2019-M11,332.9576305125
SOYBEAN,PSOYB,2019-M12,334.94944525
SOYBEAN,PSOYB,2020-M01,337.079705
SOYBEAN,PSOYB,2020-M02,325.4283145657895
SOYBEAN,PSOYB,2020-M03,319.3361563636364
SOYBEAN,PSOYB,2020-M04,309.994349
SOYBEAN,PSOYB,2020-M05,309.3314314125
SOYBEAN,PSOYB,2020-M06,318.6430365681818
SOYBEAN,PSOYB,2020-M07,328.9354479886364
SOYBEAN,PSOYB,2020-M08,332.14117675
SOYBEAN,PSOYB,2020-M09,366.824605
SOYBEAN,PSOYB,2020-M10,387.5750528522727
SOYBEAN,PSOYB,2020-M11,419.585496225
SOYBEAN,PSOYB,2020-M12,443.6551249772727
SOYBEAN,PSOYB,2021-M01,504.3121171973684
SOYBEAN,PSOYB,2021-M02,507.8172727894737
SOYBEAN,PSOYB,2021-M03,519.8794223152174
SOYBEAN,PSOYB,2021-M04,537.4183667045455
SOYBEAN,PSOYB,2021-M05,576.96794925
SOYBEAN,PSOYB,2021-M06,537.3557353977273
SOYBEAN,PSOYB,2021-M07,523.5714795
SOYBEAN,PSOYB,2021-M08,504.0400555909091
SOYBEAN,PSOYB,2021-M09,469.44013575
SOYBEAN,PSOYB,2021-M10,452.02187225
SOYBEAN,PSOYB,2021-M11,454.57643425
SOYBEAN,PSOYB,2021-M12,473.8100115
SOYBEAN,PSOYB,2022-M01,514.4485437
SOYBEAN,PSOYB,2022-M02,583.6930132894737
SOYBEAN,PSOYB,2022-M03,617.1983068695652
SOYBEAN,PSOYB,2022-M04,618.13839025
SOYBEAN,PSOYB,2022-M05,617.1229677613636
SOYBEAN,PSOYB,2022-M06,621.198178125
SOYBEAN,PSOYB,2022-M07,571.00147225
SOYBEAN,PSOYB,2022-M08,576.8241695543478
SOYBEAN,PSOYB,2022-M09,537.5519801590909
SOYBEAN,PSOYB,2022-M10,507.5442275
SOYBEAN,PSOYB,2022-M11,529.7481193295455
SOYBEAN,PSOYB,2022-M12,541.831786125
SOYBEAN,PSOYB,2023-M01,555.5062881136364
SOYBEAN,PSOYB,2023-M02,561.2921682375
SOYBEAN,PSOYB,2023-M03,547.2255216521739
SOYBEAN,PSOYB,2023-M04,546.87485895
SOYBEAN,PSOYB,2023-M05,508.3450956195652
SOYBEAN,PSOYB,2023-M06,526.2950466136364
SOYBEAN,PSOYB,2023-M07,555.11419625
SOYBEAN,PSOYB,2023-M08,510.150329576087
SOYBEAN,PSOYB,2023-M09,487.151474
SOYBEAN,PSOYB,2023-M10,471.9310722954545
SOYBEAN,PSOYB,2023-M11,494.3489047159091
SOYBEAN,PSOYB,2023-M12,481.48682025
SOYBEAN,PSOYB,2024-M01,452.626469673913
SOYBEAN,PSOYB,2024-M02,429.72632
SOYBEAN,PSOYB,2024-M03,433.52754325
SOYBEAN,PSOYB,2024-M04,427.9221407045455
SOYBEAN,PSOYB,2024-M05,447.4943333152174
SOYBEAN,PSOYB,2024-M06,430.9714502625
SOYBEAN,PSOYB,2024-M07,411.0821253913043
SOYBEAN,PSOYB,2024-M08,361.8294103295455
SOYBEAN,PSOYB,2024-M09,372.09557625
SOYBEAN,PSOYB,2024-M10,368.4913844347826
SOYBEAN,PSOYB,2024-M11,365.51670425
SOYBEAN,PSOYB,2024-M12,361.236500625
SOYBEAN,PSOYB,2025-M01,377.853040173913
SOYBEAN,PSOYB,2025-M02,382.0839574125
SOYBEAN,PSOYB,2025-M03,369.344173
SOYBEAN,PSOYB,2025-M04,378.0661990472382
SOYBEAN,PSOYB,2025-M05,387.649984262981
SOYBEAN,PSOYB,2025-M06,383.520686981273
SOYBEAN,PSOYB,2025-M07,374.7692583960979
SOYBEAN,PSOYB,2025-M08,372.962786097465
SOYBEAN,PSOYB,2025-M09,368.574390192018
SOYBEAN,PSOYB,2025-M10,371.5741425506887
SOYBEAN,PSOYB,2025-M11,410.1693589372302
SOYBEAN,PSOYB,2025-M12,391.5498835528245
SOYBEAN,PSOYB,2026-M01,383.2414025347702
SOYBEAN,PSOYB,2026-M02,409.479246388148
SOYBEAN,PSOYB,2026-M03,426.5981083814549
SOYBEAN,PSOYB,2026-M04,425.2924899966025
SOYBEAN,PSOYB,2026-M05,439.149647497951
SOYBEAN,PSOYB,2026-M06,414.542332960393
SOYBEAN,PSOYB,2026-M07,442.4505721529122
SUGAR,PSUGAISA,1992-M01,8.42409133911133
SUGAR,PSUGAISA,1992-M02,7.84299993515015
SUGAR,PSUGAISA,1992-M03,8.25045394897461
SUGAR,PSUGAISA,1992-M04,9.45571517944336
SUGAR,PSUGAISA,1992-M05,9.61333465576172
SUGAR,PSUGAISA,1992-M06,10.347728729248
SUGAR,PSUGAISA,1992-M07,10.3121757507324
SUGAR,PSUGAISA,1992-M08,9.86476135253906
SUGAR,PSUGAISA,1992-M09,9.31227493286133
SUGAR,PSUGAISA,1992-M10,8.7054557800293
SUGAR,PSUGAISA,1992-M11,8.55952453613281
SUGAR,PSUGAISA,1992-M12,8.14863681793213
SUGAR,PSUGAISA,1993-M01,8.23799991607666
SUGAR,PSUGAISA,1993-M02,8.55949974060059
SUGAR,PSUGAISA,1993-M03,10.6247825622559
SUGAR,PSUGAISA,1993-M04,11.1538095474243
SUGAR,PSUGAISA,1993-M05,11.8280000686646
SUGAR,PSUGAISA,1993-M06,10.3986368179321
SUGAR,PSUGAISA,1993-M07,9.67500019073486
SUGAR,PSUGAISA,1993-M08,9.34227275848389
SUGAR,PSUGAISA,1993-M09,9.53590869903564
SUGAR,PSUGAISA,1993-M10,10.2947616577148
SUGAR,PSUGAISA,1993-M11,10.0740909576416
SUGAR,PSUGAISA,1993-M12,10.522608757019
SUGAR,PSUGAISA,1994-M01,10.2990474700928
SUGAR,PSUGAISA,1994-M02,10.8225002288818
SUGAR,PSUGAISA,1994-M03,11.7291307449341
SUGAR,PSUGAISA,1994-M04,11.013500213623
SUGAR,PSUGAISA,1994-M05,11.5799999237061
SUGAR,PSUGAISA,1994-M06,12.0481815338135
SUGAR,PSUGAISA,1994-M07,11.7742853164673
SUGAR,PSUGAISA,1994-M08,12.0947828292847
SUGAR,PSUGAISA,1994-M09,12.594090461731
SUGAR,PSUGAISA,1994-M10,12.7580947875977
SUGAR,PSUGAISA,1994-M11,13.9259090423584
SUGAR,PSUGAISA,1994-M12,14.6747617721558
SUGAR,PSUGAISA,1995-M01,14.7950000762939
SUGAR,PSUGAISA,1995-M02,14.4075002670288
SUGAR,PSUGAISA,1995-M03,14.5934782028198
SUGAR,PSUGAISA,1995-M04,13.6052627563477
SUGAR,PSUGAISA,1995-M05,13.5222730636597
SUGAR,PSUGAISA,1995-M06,14.0204544067383
SUGAR,PSUGAISA,1995-M07,13.5923805236816
SUGAR,PSUGAISA,1995-M08,12.9808692932129
SUGAR,PSUGAISA,1995-M09,11.6899995803833
SUGAR,PSUGAISA,1995-M10,11.837272644043
SUGAR,PSUGAISA,1995-M11,11.9840908050537
SUGAR,PSUGAISA,1995-M12,12.3100004196167
SUGAR,PSUGAISA,1996-M01,12.5336360931396
SUGAR,PSUGAISA,1996-M02,12.8185710906982
SUGAR,PSUGAISA,1996-M03,12.8990478515625
SUGAR,PSUGAISA,1996-M04,11.9838094711304
SUGAR,PSUGAISA,1996-M05,11.3777275085449
SUGAR,PSUGAISA,1996-M06,12.173999786377
SUGAR,PSUGAISA,1996-M07,12.8069562911987
SUGAR,PSUGAISA,1996-M08,12.3663635253906
SUGAR,PSUGAISA,1996-M09,11.915714263916
SUGAR,PSUGAISA,1996-M10,11.1239128112793
SUGAR,PSUGAISA,1996-M11,10.7247619628906
SUGAR,PSUGAISA,1996-M12,10.7379999160767
SUGAR,PSUGAISA,1997-M01,10.6919050216675
SUGAR,PSUGAISA,1997-M02,10.8129997253418
SUGAR,PSUGAISA,1997-M03,11.1409997940063
SUGAR,PSUGAISA,1997-M04,11.2990913391113
SUGAR,PSUGAISA,1997-M05,11.1281814575195
SUGAR,PSUGAISA,1997-M06,11.4290475845337
SUGAR,PSUGAISA,1997-M07,11.5721740722656
SUGAR,PSUGAISA,1997-M08,11.7014284133911
SUGAR,PSUGAISA,1997-M09,11.3313636779785
SUGAR,PSUGAISA,1997-M10,11.3822727203369
SUGAR,PSUGAISA,1997-M11,12.0120000839233
SUGAR,PSUGAISA,1997-M12,12.3266668319702
SUGAR,PSUGAISA,1998-M01,11.518500328064
SUGAR,PSUGAISA,1998-M02,10.7194995880127
SUGAR,PSUGAISA,1998-M03,9.84227275848389
SUGAR,PSUGAISA,1998-M04,9.67681789398193
SUGAR,PSUGAISA,1998-M05,9.22550010681152
SUGAR,PSUGAISA,1998-M06,8.09863662719727
SUGAR,PSUGAISA,1998-M07,8.6247615814209
SUGAR,PSUGAISA,1998-M08,8.48238086700439
SUGAR,PSUGAISA,1998-M09,7.22909069061279
SUGAR,PSUGAISA,1998-M10,7.46272706985474
SUGAR,PSUGAISA,1998-M11,8.06142902374268
SUGAR,PSUGAISA,1998-M12,8.07681846618652
SUGAR,PSUGAISA,1999-M01,8.10900020599365
SUGAR,PSUGAISA,1999-M02,6.8155
SUGAR,PSUGAISA,1999-M03,6.02521739130435
SUGAR,PSUGAISA,1999-M04,5.42190476190476
SUGAR,PSUGAISA,1999-M05,5.7485
SUGAR,PSUGAISA,1999-M06,6.03863636363636
SUGAR,PSUGAISA,1999-M07,5.37818181818182
SUGAR,PSUGAISA,1999-M08,5.72347826086956
SUGAR,PSUGAISA,1999-M09,6.67454545454545
SUGAR,PSUGAISA,1999-M10,6.75428571428571
SUGAR,PSUGAISA,1999-M11,6.505
SUGAR,PSUGAISA,1999-M12,5.982
SUGAR,PSUGAISA,2000-M01,5.6295
SUGAR,PSUGAISA,2000-M02,5.351
SUGAR,PSUGAISA,2000-M03,5.1112
SUGAR,PSUGAISA,2000-M04,6.011
SUGAR,PSUGAISA,2000-M05,6.78086956521739
SUGAR,PSUGAISA,2000-M06,8.33454545454546
SUGAR,PSUGAISA,2000-M07,9.64047619047619
SUGAR,PSUGAISA,2000-M08,10.5978260869565
SUGAR,PSUGAISA,2000-M09,9.8575
SUGAR,PSUGAISA,2000-M10,10.4131818181818
SUGAR,PSUGAISA,2000-M11,9.5135
SUGAR,PSUGAISA,2000-M12,9.7175
SUGAR,PSUGAISA,2001-M01,10.0595238095238
SUGAR,PSUGAISA,2001-M02,9.3625
SUGAR,PSUGAISA,2001-M03,8.71681818181818
SUGAR,PSUGAISA,2001-M04,8.05210526315789
SUGAR,PSUGAISA,2001-M05,8.95954545454546
SUGAR,PSUGAISA,2001-M06,8.74285714285714
SUGAR,PSUGAISA,2001-M07,8.53619047619048
SUGAR,PSUGAISA,2001-M08,7.90434782608696
SUGAR,PSUGAISA,2001-M09,7.16066666666667
SUGAR,PSUGAISA,2001-M10,6.59608695652174
SUGAR,PSUGAISA,2001-M11,7.278
SUGAR,PSUGAISA,2001-M12,7.41
SUGAR,PSUGAISA,2002-M01,7.31380952380952
SUGAR,PSUGAISA,2002-M02,5.68315789473684
SUGAR,PSUGAISA,2002-M03,5.9245
SUGAR,PSUGAISA,2002-M04,5.17818181818182
SUGAR,PSUGAISA,2002-M05,5.61181818181818
SUGAR,PSUGAISA,2002-M06,5.246
SUGAR,PSUGAISA,2002-M07,5.79476190476191
SUGAR,PSUGAISA,2002-M08,5.85681818181818
SUGAR,PSUGAISA,2002-M09,6.4095
SUGAR,PSUGAISA,2002-M10,7.02
SUGAR,PSUGAISA,2002-M11,7.29684210526316
SUGAR,PSUGAISA,2002-M12,7.508
SUGAR,PSUGAISA,2003-M01,7.89047619047619
SUGAR,PSUGAISA,2003-M02,8.34833333333334
SUGAR,PSUGAISA,2003-M03,7.84333333333334
SUGAR,PSUGAISA,2003-M04,7.26190476190476
SUGAR,PSUGAISA,2003-M05,7.01380952380952
SUGAR,PSUGAISA,2003-M06,6.4047619047619
SUGAR,PSUGAISA,2003-M07,6.73227272727273
SUGAR,PSUGAISA,2003-M08,6.70904761904762
SUGAR,PSUGAISA,2003-M09,6.27142857142857
SUGAR,PSUGAISA,2003-M10,6.09826086956522
SUGAR,PSUGAISA,2003-M11,6.19111111111111
SUGAR,PSUGAISA,2003-M12,6.34380952380952
SUGAR,PSUGAISA,2004-M01,6.03052631578947
SUGAR,PSUGAISA,2004-M02,5.87315789473684
SUGAR,PSUGAISA,2004-M03,6.49608695652174
SUGAR,PSUGAISA,2004-M04,6.86047619047619
SUGAR,PSUGAISA,2004-M05,6.6225
SUGAR,PSUGAISA,2004-M06,7.51428571428571
SUGAR,PSUGAISA,2004-M07,8.16571428571429
SUGAR,PSUGAISA,2004-M08,7.87909090909091
SUGAR,PSUGAISA,2004-M09,8.67428571428571
SUGAR,PSUGAISA,2004-M10,8.96380952380952
SUGAR,PSUGAISA,2004-M11,8.666
SUGAR,PSUGAISA,2004-M12,8.79523809523809
SUGAR,PSUGAISA,2005-M01,8.922
SUGAR,PSUGAISA,2005-M02,9.32368421052632
SUGAR,PSUGAISA,2005-M03,8.895
SUGAR,PSUGAISA,2005-M04,8.52571428571428
SUGAR,PSUGAISA,2005-M05,8.51142857142857
SUGAR,PSUGAISA,2005-M06,9.03318181818182
SUGAR,PSUGAISA,2005-M07,9.5975
SUGAR,PSUGAISA,2005-M08,9.87521739130434
SUGAR,PSUGAISA,2005-M09,10.8104761904762
SUGAR,PSUGAISA,2005-M10,11.6128571428571
SUGAR,PSUGAISA,2005-M11,11.808
SUGAR,PSUGAISA,2005-M12,13.9271428571429
SUGAR,PSUGAISA,2006-M01,16.187
SUGAR,PSUGAISA,2006-M02,18.0526315789474
SUGAR,PSUGAISA,2006-M03,17.0821739130435
SUGAR,PSUGAISA,2006-M04,17.4626315789474
SUGAR,PSUGAISA,2006-M05,16.9004545454545
SUGAR,PSUGAISA,2006-M06,15.6890909090909
SUGAR,PSUGAISA,2006-M07,15.857
SUGAR,PSUGAISA,2006-M08,12.9795652173913
SUGAR,PSUGAISA,2006-M09,12.3135
SUGAR,PSUGAISA,2006-M10,11.5090909090909
SUGAR,PSUGAISA,2006-M11,11.732
SUGAR,PSUGAISA,2006-M12,11.6965
SUGAR,PSUGAISA,2007-M01,10.9035
SUGAR,PSUGAISA,2007-M02,10.5715789473684
SUGAR,PSUGAISA,2007-M03,10.3668181818182
SUGAR,PSUGAISA,2007-M04,9.594
SUGAR,PSUGAISA,2007-M05,9.08636363636364
SUGAR,PSUGAISA,2007-M06,9.26047619047619
SUGAR,PSUGAISA,2007-M07,9.89571428571428
SUGAR,PSUGAISA,2007-M08,9.61304347826087
SUGAR,PSUGAISA,2007-M09,9.85105263157895
SUGAR,PSUGAISA,2007-M10,9.99478260869565
SUGAR,PSUGAISA,2007-M11,9.896
SUGAR,PSUGAISA,2007-M12,10.4463157894737
SUGAR,PSUGAISA,2008-M01,11.6595238095238
SUGAR,PSUGAISA,2008-M02,13.6075
SUGAR,PSUGAISA,2008-M03,12.8765
SUGAR,PSUGAISA,2008-M04,12.5227272727273
SUGAR,PSUGAISA,2008-M05,10.9347619047619
SUGAR,PSUGAISA,2008-M06,12.0652380952381
SUGAR,PSUGAISA,2008-M07,13.2077272727273
SUGAR,PSUGAISA,2008-M08,13.6814285714286
SUGAR,PSUGAISA,2008-M09,14.0204761904762
SUGAR,PSUGAISA,2008-M10,11.7021739130435
SUGAR,PSUGAISA,2008-M11,11.8284210526316
SUGAR,PSUGAISA,2008-M12,11.32
SUGAR,PSUGAISA,2009-M01,12.244
SUGAR,PSUGAISA,2009-M02,13.3121052631579
SUGAR,PSUGAISA,2009-M03,12.9281818181818
SUGAR,PSUGAISA,2009-M04,13.4695238095238
SUGAR,PSUGAISA,2009-M05,15.466
SUGAR,PSUGAISA,2009-M06,16.5759090909091
SUGAR,PSUGAISA,2009-M07,17.8045454545455
SUGAR,PSUGAISA,2009-M08,21.72
SUGAR,PSUGAISA,2009-M09,23.4514285714286
SUGAR,PSUGAISA,2009-M10,23.1609090909091
SUGAR,PSUGAISA,2009-M11,22.769
SUGAR,PSUGAISA,2009-M12,24.9027272727273
SUGAR,PSUGAISA,2010-M01,21.90526315789474
SUGAR,PSUGAISA,2010-M02,21.97894736842105
SUGAR,PSUGAISA,2010-M03,18.14782608695652
SUGAR,PSUGAISA,2010-M04,16.88571428571429
SUGAR,PSUGAISA,2010-M05,15.105
SUGAR,PSUGAISA,2010-M06,16.3
SUGAR,PSUGAISA,2010-M07,17.69
SUGAR,PSUGAISA,2010-M08,18.60363636363636
SUGAR,PSUGAISA,2010-M09,22.66952380952381
SUGAR,PSUGAISA,2010-M10,26.94380952380952
SUGAR,PSUGAISA,2010-M11,26.42047619047619
SUGAR,PSUGAISA,2010-M12,28.04090909090909
SUGAR,PSUGAISA,2011-M01,29.73684210526316
SUGAR,PSUGAISA,2011-M02,29.30631578947368
SUGAR,PSUGAISA,2011-M03,25.9
SUGAR,PSUGAISA,2011-M04,23.903
SUGAR,PSUGAISA,2011-M05,21.84095238095238
SUGAR,PSUGAISA,2011-M06,24.92454545454545
SUGAR,PSUGAISA,2011-M07,29.471
SUGAR,PSUGAISA,2011-M08,28.87434782608696
SUGAR,PSUGAISA,2011-M09,26.63857142857143
SUGAR,PSUGAISA,2011-M10,26.29857142857143
SUGAR,PSUGAISA,2011-M11,24.51761904761905
SUGAR,PSUGAISA,2011-M12,23.4152380952381
SUGAR,PSUGAISA,2012-M01,24.0205
SUGAR,PSUGAISA,2012-M02,23.416
SUGAR,PSUGAISA,2012-M03,23.78818181818182
SUGAR,PSUGAISA,2012-M04,22.477
SUGAR,PSUGAISA,2012-M05,20.26545454545455
SUGAR,PSUGAISA,2012-M06,20.09809523809524
SUGAR,PSUGAISA,2012-M07,22.75714285714286
SUGAR,PSUGAISA,2012-M08,20.56130434782609
SUGAR,PSUGAISA,2012-M09,20.20631578947368
SUGAR,PSUGAISA,2012-M10,20.38869565217391
SUGAR,PSUGAISA,2012-M11,19.31333333333333
SUGAR,PSUGAISA,2012-M12,19.202
SUGAR,PSUGAISA,2013-M01,18.84571428571429
SUGAR,PSUGAISA,2013-M02,18.20789473684211
SUGAR,PSUGAISA,2013-M03,18.339
SUGAR,PSUGAISA,2013-M04,17.66227272727273
SUGAR,PSUGAISA,2013-M05,17.42636363636364
SUGAR,PSUGAISA,2013-M06,16.956
SUGAR,PSUGAISA,2013-M07,17.09636363636364
SUGAR,PSUGAISA,2013-M08,17.24409090909091
SUGAR,PSUGAISA,2013-M09,17.619
SUGAR,PSUGAISA,2013-M10,18.81260869565217
SUGAR,PSUGAISA,2013-M11,17.7485
SUGAR,PSUGAISA,2013-M12,16.5447619047619
SUGAR,PSUGAISA,2014-M01,15.70761904761905
SUGAR,PSUGAISA,2014-M02,16.88526315789474
SUGAR,PSUGAISA,2014-M03,17.88809523809524
SUGAR,PSUGAISA,2014-M04,18.2147619047619
SUGAR,PSUGAISA,2014-M05,18.24047619047619
SUGAR,PSUGAISA,2014-M06,18.24190476190476
SUGAR,PSUGAISA,2014-M07,18.73045454545455
SUGAR,PSUGAISA,2014-M08,17.7247619047619
SUGAR,PSUGAISA,2014-M09,16.54428571428571
SUGAR,PSUGAISA,2014-M10,16.47565217391304
SUGAR,PSUGAISA,2014-M11,15.87894736842105
SUGAR,PSUGAISA,2014-M12,14.99227272727273
SUGAR,PSUGAISA,2015-M01,15.0625
SUGAR,PSUGAISA,2015-M02,14.51210526315789
SUGAR,PSUGAISA,2015-M03,12.84090909090909
SUGAR,PSUGAISA,2015-M04,12.91095238095238
SUGAR,PSUGAISA,2015-M05,12.7035
SUGAR,PSUGAISA,2015-M06,12.11363636363636
SUGAR,PSUGAISA,2015-M07,11.87863636363636
SUGAR,PSUGAISA,2015-M08,10.6747619047619
SUGAR,PSUGAISA,2015-M09,12.13714285714286
SUGAR,PSUGAISA,2015-M10,14.14181818181818
SUGAR,PSUGAISA,2015-M11,14.843
SUGAR,PSUGAISA,2015-M12,14.76272727272727
SUGAR,PSUGAISA,2016-M01,14.29105263157895
SUGAR,PSUGAISA,2016-M02,13.314
SUGAR,PSUGAISA,2016-M03,15.43045454545455
SUGAR,PSUGAISA,2016-M04,14.99809523809524
SUGAR,PSUGAISA,2016-M05,16.68428571428571
SUGAR,PSUGAISA,2016-M06,19.33727272727273
SUGAR,PSUGAISA,2016-M07,19.687
SUGAR,PSUGAISA,2016-M08,20.01434782608696
SUGAR,PSUGAISA,2016-M09,21.35238095238095
SUGAR,PSUGAISA,2016-M10,22.91666666666667
SUGAR,PSUGAISA,2016-M11,20.86857142857143
SUGAR,PSUGAISA,2016-M12,18.83
SUGAR,PSUGAISA,2017-M01,20.5375
SUGAR,PSUGAISA,2017-M02,20.40578947368421
SUGAR,PSUGAISA,2017-M03,18.0595652173913
SUGAR,PSUGAISA,2017-M04,16.31684210526316
SUGAR,PSUGAISA,2017-M05,15.68909090909091
SUGAR,PSUGAISA,2017-M06,13.53
SUGAR,PSUGAISA,2017-M07,14.119
SUGAR,PSUGAISA,2017-M08,13.79608695652174
SUGAR,PSUGAISA,2017-M09,13.931
SUGAR,PSUGAISA,2017-M10,14.23181818181818
SUGAR,PSUGAISA,2017-M11,14.96666666666667
SUGAR,PSUGAISA,2017-M12,14.4325
SUGAR,PSUGAISA,2018-M01,13.97952380952381
SUGAR,PSUGAISA,2018-M02,13.57263157894737
SUGAR,PSUGAISA,2018-M03,12.82571428571429
SUGAR,PSUGAISA,2018-M04,11.82428571428571
SUGAR,PSUGAISA,2018-M05,11.82727272727273
SUGAR,PSUGAISA,2018-M06,12.06190476190476
SUGAR,PSUGAISA,2018-M07,11.1552380952381
SUGAR,PSUGAISA,2018-M08,10.45521739130435
SUGAR,PSUGAISA,2018-M09,10.78368421052632
SUGAR,PSUGAISA,2018-M10,13.18478260869565
SUGAR,PSUGAISA,2018-M11,12.79238095238095
SUGAR,PSUGAISA,2018-M12,12.5535
SUGAR,PSUGAISA,2019-M01,12.68095238095238
SUGAR,PSUGAISA,2019-M02,12.92894736842105
SUGAR,PSUGAISA,2019-M03,12.47380952380952
SUGAR,PSUGAISA,2019-M04,12.53571428571429
SUGAR,PSUGAISA,2019-M05,11.825
SUGAR,PSUGAISA,2019-M06,12.4395
SUGAR,PSUGAISA,2019-M07,12.12863636363636
SUGAR,PSUGAISA,2019-M08,11.55545454545455
SUGAR,PSUGAISA,2019-M09,11.158
SUGAR,PSUGAISA,2019-M10,12.45739130434783
SUGAR,PSUGAISA,2019-M11,12.687
SUGAR,PSUGAISA,2019-M12,13.3352380952381
SUGAR,PSUGAISA,2020-M01,14.16666666666667
SUGAR,PSUGAISA,2020-M02,15.07105263157895
SUGAR,PSUGAISA,2020-M03,11.805
SUGAR,PSUGAISA,2020-M04,10.05190476190476
SUGAR,PSUGAISA,2020-M05,10.641
SUGAR,PSUGAISA,2020-M06,11.82818181818182
SUGAR,PSUGAISA,2020-M07,11.90181818181818
SUGAR,PSUGAISA,2020-M08,12.81428571428571
SUGAR,PSUGAISA,2020-M09,12.44142857142857
SUGAR,PSUGAISA,2020-M10,14.28772727272727
SUGAR,PSUGAISA,2020-M11,14.9335
SUGAR,PSUGAISA,2020-M12,14.66772727272727
SUGAR,PSUGAISA,2021-M01,15.91631578947368
SUGAR,PSUGAISA,2021-M02,17.00052631578947
SUGAR,PSUGAISA,2021-M03,15.80565217391304
SUGAR,PSUGAISA,2021-M04,16.23761904761905
SUGAR,PSUGAISA,2021-M05,17.20333333333333
SUGAR,PSUGAISA,2021-M06,17.21409090909091
SUGAR,PSUGAISA,2021-M07,17.7147619047619
SUGAR,PSUGAISA,2021-M08,19.38363636363636
SUGAR,PSUGAISA,2021-M09,19.26428571428571
SUGAR,PSUGAISA,2021-M10,19.61904761904762
SUGAR,PSUGAISA,2021-M11,19.74619047619048
SUGAR,PSUGAISA,2021-M12,19.16727272727273
SUGAR,PSUGAISA,2022-M01,18.461
SUGAR,PSUGAISA,2022-M02,18.20315789473684
SUGAR,PSUGAISA,2022-M03,19.10782608695652
SUGAR,PSUGAISA,2022-M04,19.69904761904762
SUGAR,PSUGAISA,2022-M05,19.28090909090909
SUGAR,PSUGAISA,2022-M06,18.79409090909091
SUGAR,PSUGAISA,2022-M07,18.34
SUGAR,PSUGAISA,2022-M08,18.06260869565217
SUGAR,PSUGAISA,2022-M09,18.18590909090909
SUGAR,PSUGAISA,2022-M10,18.30095238095238
SUGAR,PSUGAISA,2022-M11,19.40590909090909
